host;ip;port;lastseen;delay;cid;country_code;country_name;city;checks_up;checks_down;anon;http;ssl;socks4;socks5
201.238.156.41;201.238.156.41;4145;7945;1220;3658666;EC;Ecuador;Cuenca;1462;261;4;0;0;1;0
197.254.62.14;197.254.62.14;60875;7945;5100;192950;KE;Kenya;;2243;333;4;0;0;1;0
203.150.113.19;203.150.113.19;14153;7945;1600;1611439;TH;Thailand;Chachoengsao;99;9;4;0;0;1;0
197.254.7.178;197.254.7.178;4145;7947;4020;184745;KE;Kenya;Nairobi;2101;322;4;0;0;1;0
118.175.93.171;118.175.93.171;30394;7948;1140;1605651;TH;Thailand;;2175;240;4;0;0;1;0
182.52.238.111;182.52.238.111;56382;7949;1140;1605651;TH;Thailand;;2625;297;4;0;0;1;0
212.1.97.230;212.1.97.230;4145;7949;1160;702550;UA;Ukraine;Lviv;1144;261;4;0;0;1;0
103.228.117.130;103.228.117.130;4145;7951;1320;6605829;ID;Indonesia;Depok;2586;608;4;0;0;1;0
190.194.96.244;190.194.96.244;4145;7951;2540;3846864;AR;Argentina;Lincoln;40;6;4;0;0;1;0
103.75.148.203;103.75.148.203;4145;7953;5100;1282988;NP;Nepal;;1689;462;4;0;0;1;0
78.38.123.36;78.38.123.36;4145;7953;1200;130758;IR;Iran;;193;672;4;0;0;1;0
87.251.228.114;87.251.228.114;46544;7955;760;3095321;PL;Poland;Konin;2944;404;4;0;0;1;0
114.108.177.104;114.108.177.104;60984;7955;2640;1835841;KR;Korea;;3095;500;4;0;0;1;0
182.72.162.16;182.72.162.16;8291;7955;1860;1273865;IN;India;Coimbatore;1083;166;4;0;0;1;0
84.54.139.102;84.54.139.102;4145;7956;1420;727011;BG;Bulgaria;Sofia;3188;518;4;0;0;1;0
182.48.88.114;182.48.88.114;8291;7956;1400;1185241;BD;Bangladesh;Dhaka;180;4;4;0;0;1;0
211.35.66.57;211.35.66.57;4145;7957;1460;1835841;KR;Korea;;1080;497;4;0;0;1;0
88.135.41.234;88.135.41.234;4145;7957;2740;130758;IR;Iran;;35;10;4;0;0;1;0
37.32.26.81;37.32.26.81;54086;7957;940;130758;IR;Iran;;273;35;4;0;0;1;0
139.159.7.150;139.159.7.150;41815;7958;3900;2038349;CN;China;;81;64;4;0;0;1;0
213.58.202.70;213.58.202.70;31431;7959;580;2267057;PT;Portugal;Lisbon;12093;1200;4;0;0;1;0
31.209.98.18;31.209.98.18;51688;7960;600;146669;CY;Cyprus;;3735;385;4;0;0;1;0
113.161.78.86;113.161.78.86;4145;7961;4500;1566083;VN;Vietnam;"""Ho Chi Minh City""";2048;737;4;0;0;1;0
190.0.53.213;190.0.53.213;47913;7961;1060;3674962;CO;Colombia;Medellín;1944;441;4;0;0;1;0
182.52.51.181;182.52.51.181;3629;7961;4120;1609350;TH;Thailand;Bangkok;1163;538;4;0;0;1;0
202.5.36.215;202.5.36.215;4145;7961;5100;1185241;BD;Bangladesh;Dhaka;71;6;4;0;0;1;0
91.233.158.16;91.233.158.16;4145;7965;3600;3081495;PL;Poland;Wolbrom;1612;461;4;0;0;1;0
87.117.1.169;87.117.1.169;4145;7966;1220;518970;RU;Russian Federation;Novocherkassk;3496;549;4;0;0;1;0
176.9.145.84;176.9.145.84;1093;7967;1380;2921044;DE;Germany;;34;74;4;0;0;0;1
125.25.165.22;125.25.165.22;4153;7970;1120;1609350;TH;Thailand;Bangkok;555;131;4;0;0;1;0
219.92.24.207;219.92.24.207;4145;7970;1200;1735158;MY;Malaysia;"""Petaling Jaya""";189;13;4;0;0;1;0
79.132.201.243;79.132.201.243;4145;7970;1200;130758;IR;Iran;;93;3;4;0;0;1;0
186.159.3.49;186.159.3.49;37324;7971;2100;3674962;CO;Colombia;Medellín;1316;242;4;0;0;1;0
202.44.209.192;202.44.209.192;4145;7972;1400;1614295;TH;Thailand;Pattaya;294;3;4;0;0;1;0
152.32.78.24;152.32.78.24;4145;7972;1300;7091184;PH;Philippines;Valenzuela;157;16;4;0;0;1;0
54.36.246.17;54.36.246.17;37799;7972;1520;3017382;FR;France;;16;3;4;0;0;1;1
113.161.92.91;113.161.92.91;4145;7975;1540;1566083;VN;Vietnam;"""Ho Chi Minh City""";2144;706;4;0;0;1;0
196.202.220.95;196.202.220.95;56556;7976;2120;184622;KE;Kenya;Nakuru;1461;273;4;0;0;1;0
110.164.91.50;110.164.91.50;35870;7979;5100;1609350;TH;Thailand;Bangkok;3803;382;4;0;0;1;0
95.87.14.3;95.87.14.3;49525;7982;3280;731882;BG;Bulgaria;Dryanovo;3599;543;4;0;0;1;0
195.204.130.59;195.204.130.59;61360;7983;1220;3139894;NO;Norway;Seljord;474;381;4;0;0;1;0
46.4.21.80;46.4.21.80;1093;7987;1280;2921044;DE;Germany;;60;206;4;0;0;0;1
200.51.46.243;200.51.46.243;4145;7988;1580;3435910;AR;Argentina;"""Buenos Aires""";78;35;4;0;0;1;0
202.166.196.34;202.166.196.34;35232;7988;2240;1283240;NP;Nepal;Kathmandu;37;13;4;0;0;1;0
148.255.64.92;148.255.64.92;4145;7990;920;3492914;DO;Dominican Republic;"""Santiago de los Caballeros""";40;0;4;0;0;1;0
37.228.65.107;37.228.65.107;51032;7993;3240;1522867;KZ;Kazakstan;;4046;357;4;0;0;1;0
46.47.255.194;46.47.255.194;39757;7994;2260;2017370;RU;Russian Federation;;2791;421;4;0;0;1;0
118.70.185.14;118.70.185.14;8080;7998;1860;1581130;VN;Vietnam;Hanoi;1329;1736;1;1;0;0;0
83.136.176.90;83.136.176.90;4145;7998;1660;3108663;ES;Spain;Sort;475;133;4;0;0;1;0
91.137.251.31;91.137.251.31;40312;8003;1380;3055760;HU;Hungary;Bacsalmas;68;42;4;0;0;1;0
109.74.53.10;109.74.53.10;4145;8004;1320;3054643;HU;Hungary;Budapest;1037;314;4;0;0;1;0
41.190.33.162;41.190.33.162;8080;8005;1040;878675;ZW;Zimbabwe;;12557;2373;4;1;0;0;0
2.50.18.239;2.50.18.239;4145;8005;1920;292968;AE;United Arab Emirates;"""Abu Dhabi""";286;90;4;0;0;1;0
217.164.255.35;217.164.255.35;54670;8013;3900;292223;AE;United Arab Emirates;Dubai;402;66;4;0;0;1;0
59.36.74.85;59.36.74.85;1081;8038;4720;1809935;CN;China;;1067;121;4;0;0;0;1
134.0.63.134;134.0.63.134;8000;8047;4200;3183875;AL;Albania;Tirana;3023;3783;1;1;0;0;0
103.86.1.9;103.86.1.9;4145;8080;1980;1277333;IN;India;Bengaluru;218;271;4;0;0;1;0
119.57.115.57;119.57.115.57;30622;8080;2220;1816670;CN;China;Beijing;25;33;4;0;0;1;0
80.188.204.250;80.188.204.250;4145;8081;1420;3078837;CZ;Czech Republic;"""Brandys nad Labem-Stara Boleslav""";3235;601;4;0;0;1;0
91.217.96.25;91.217.96.25;56636;8081;3320;3078610;CZ;Czech Republic;Brno;1691;642;4;0;0;1;0
200.60.124.106;200.60.124.106;8080;8082;5100;3936456;PE;Peru;Lima;50;39;1;1;0;0;0
81.201.50.131;81.201.50.131;4145;8084;3360;3073699;CZ;Czech Republic;Kladno;2347;464;4;0;0;1;0
43.246.139.1;43.246.139.1;36390;8085;2160;1273865;IN;India;Coimbatore;2365;351;4;0;0;1;0
109.224.55.6;109.224.55.6;50116;8085;1240;99237;IQ;Iraq;;47;115;4;0;0;1;0
36.89.181.161;36.89.181.161;50204;8087;5100;1643084;ID;Indonesia;;116;242;4;1;0;0;0
194.228.84.10;194.228.84.10;4145;8088;1340;3067051;CZ;Czech Republic;Rakovnik;3541;756;4;0;0;1;0
117.4.247.218;117.4.247.218;3128;8097;4860;1581130;VN;Vietnam;Hanoi;1254;1439;1;1;0;0;0
193.19.165.222;193.19.165.222;53281;8108;5100;759734;PL;Poland;Rzeszów;2307;1377;4;1;0;0;0
121.40.162.239;121.40.162.239;1080;8112;4180;1808926;CN;China;Hangzhou;775;382;4;0;0;0;1
47.100.106.114;47.100.106.114;54776;8122;5100;1808926;CN;China;Hangzhou;2;6;4;0;0;0;1
185.124.183.102;185.124.183.102;4145;8139;3900;3172913;;;;2236;587;4;0;0;1;0
217.19.209.253;217.19.209.253;8080;8206;3040;618577;MD;Moldova;Tighina;3686;2888;1;1;0;0;0
94.141.244.39;94.141.244.39;59823;8244;1440;524901;RU;Russian Federation;Moscow;159;203;4;1;0;0;0
200.89.174.64;200.89.174.64;8080;8270;3280;3435910;AR;Argentina;"""Buenos Aires""";143;26;3;1;0;0;0
198.229.231.13;198.229.231.13;8080;8294;2300;4905770;US;United States;Peru;602;1265;1;1;0;0;0
47.100.106.114;47.100.106.114;52860;8347;1760;1808926;CN;China;Hangzhou;2;6;4;0;0;0;1
36.89.229.97;36.89.229.97;35098;8458;2940;1625084;ID;Indonesia;Tangerang;92;209;4;1;0;0;0
144.76.84.226;144.76.84.226;1094;8465;1200;2921044;DE;Germany;;28;63;4;0;0;0;1
151.253.158.10;151.253.158.10;8080;8466;1400;292223;AE;United Arab Emirates;Dubai;857;166;4;0;1;0;0
200.41.94.97;200.41.94.97;41310;8477;4980;3871336;CL;Chile;Santiago;135;452;4;1;0;0;0
200.89.178.212;200.89.178.212;3128;8541;1240;3854895;AR;Argentina;"""Granadero Baigorria""";215;21;3;1;0;0;0
188.235.138.182;188.235.138.182;34467;8571;3580;498677;RU;Russian Federation;Saratov;2767;1586;4;1;0;0;0
95.181.37.114;95.181.37.114;39876;8576;2340;1503901;RU;Russian Federation;Kemerovo;170;258;4;1;0;0;0
178.128.50.210;178.128.50.210;80;8588;1000;1880252;SG;Singapore;Singapore;3616;13;3;1;0;0;0
45.169.163.129;45.169.163.129;8080;8588;5100;3880107;CL;Chile;Melipilla;22;19;1;1;0;0;0
5.34.176.240;5.34.176.240;80;8589;1100;1880252;SG;Singapore;Singapore;406;1;3;1;0;0;0
24.139.244.238;24.139.244.238;9999;8590;4400;4568127;PR;Puerto Rico;"""San Juan""";1973;1189;4;0;0;0;1
189.91.157.21;189.91.157.21;8080;8591;5100;3448519;BR;Brazil;"""São Mateus""";67;309;1;1;0;0;0
201.82.1.129;201.82.1.129;8080;8592;4940;3467865;BR;Brazil;Campinas;174;335;1;1;0;0;0
191.240.152.134;191.240.152.134;80;8604;2400;3448439;BR;Brazil;"""São Paulo""";907;133;2;1;0;0;0
191.240.152.133;191.240.152.133;80;8606;2380;3448439;BR;Brazil;"""São Paulo""";873;126;2;1;0;0;0
121.156.240.31;121.156.240.31;1080;8609;4140;1845759;KR;Korea;Cheonan;57;28;4;0;0;0;1
144.76.38.79;144.76.38.79;1080;8615;2640;2921044;DE;Germany;;48;86;4;0;0;0;1
116.196.85.166;116.196.85.166;3128;8650;4660;1814991;CN;China;;338;58;1;1;0;0;0
85.175.99.136;85.175.99.136;8080;8739;2220;518249;RU;Russian Federation;Novorozhdestvenskaya;103;131;1;1;0;0;0
181.57.198.102;181.57.198.102;46960;8751;5100;3674962;CO;Colombia;Medellín;408;709;4;1;0;0;0
207.180.251.69;207.180.251.69;80;8761;4100;2861650;DE;Germany;Nuremberg;2;43;2;1;0;0;0
144.76.134.212;144.76.134.212;8118;8782;1580;2921044;DE;Germany;;20;107;4;1;0;0;0
36.66.215.119;36.66.215.119;8080;8840;5100;7038902;ID;Indonesia;Badung;117;240;1;1;0;0;0
200.89.178.209;200.89.178.209;3128;8850;2820;3854895;AR;Argentina;"""Granadero Baigorria""";432;60;3;1;0;0;0
39.137.69.6;39.137.69.6;8080;8910;1380;1814991;CN;China;;431;137;4;1;0;0;0
190.152.223.2;190.152.223.2;37994;8945;5100;3652462;EC;Ecuador;Quito;65;130;4;1;0;0;0
175.101.80.138;175.101.80.138;8080;8948;4780;1278935;IN;India;Amalapuram;3;20;1;1;0;0;0
94.101.141.243;94.101.141.243;80;8957;1700;130758;IR;Iran;;3311;349;4;1;0;0;0
43.241.131.97;43.241.131.97;8080;8967;5100;1254661;IN;India;Thane;184;625;1;1;0;0;0
125.26.7.124;125.26.7.124;61642;8969;4380;1609032;TH;Thailand;Lopburi;484;852;4;1;0;0;0
41.164.247.250;41.164.247.250;38460;8972;1600;1085599;ZA;South Africa;;856;848;4;1;0;0;0
79.106.35.58;79.106.35.58;1080;9064;3380;3184264;;;;384;167;4;0;0;1;0
196.3.97.86;196.3.97.86;23500;9101;5100;1040652;MZ;Mozambique;Maputo;141;230;4;1;0;0;0
139.59.99.63;139.59.99.63;3128;9145;2660;1277333;IN;India;Bengaluru;10338;200;4;1;0;0;0
203.202.245.58;203.202.245.58;80;9155;2380;1210997;BD;Bangladesh;;1368;437;2;1;0;0;0
186.235.157.61;186.235.157.61;8080;9159;5100;3395981;BR;Brazil;Maceió;76;80;1;1;0;0;0
203.202.245.62;203.202.245.62;80;9160;1300;1210997;BD;Bangladesh;;347;244;2;1;0;0;0
217.29.114.40;217.29.114.40;32186;9164;3100;1512440;UZ;Uzbekistan;;142;157;4;1;0;0;0
138.122.51.16;138.122.51.16;53281;9165;4420;3445831;BR;Brazil;Uberlândia;85;140;1;1;0;0;0
103.29.90.134;103.29.90.134;8080;9192;3540;1327865;MM;Myanmar;;688;816;1;1;0;0;0
194.152.235.171;194.152.235.171;8080;9335;2180;3186886;HR;Croatia;Zagreb;641;973;1;1;0;0;0
91.203.36.102;91.203.36.102;53313;9342;1880;1488754;RU;Russian Federation;Tyumen;101;197;4;1;0;0;0
177.37.165.50;177.37.165.50;80;9352;5100;3398331;BR;Brazil;Iguatu;28;28;1;1;0;0;0
138.255.212.46;138.255.212.46;3128;9357;3460;3469034;BR;Brazil;;112;131;1;1;0;0;0
168.197.106.139;168.197.106.139;3128;9360;1160;3461857;BR;Brazil;Guaratuba;37;147;1;1;0;0;0
78.62.214.242;78.62.214.242;60678;9367;3580;598316;LT;Lithuania;Kaunas;1892;1164;4;1;0;0;0
77.238.79.111;77.238.79.111;8080;9367;5000;727011;BG;Bulgaria;Sofia;546;836;4;1;0;0;0
88.198.24.108;88.198.24.108;3128;9382;3900;2861650;DE;Germany;Nuremberg;19071;191;4;1;0;0;0
195.158.109.248;195.158.109.248;59646;9386;4280;2562698;MT;Malta;Imsida;176;342;4;1;0;0;0
103.80.210.110;103.80.210.110;8080;9397;1180;2029969;MN;Mongolia;;83;111;1;1;0;0;0
196.22.221.2;196.22.221.2;56035;9415;5100;953987;ZA;South Africa;;49;128;4;1;0;0;0
196.216.220.196;196.216.220.196;8080;9419;3140;2409306;SL;Sierra Leone;Freetown;293;546;1;1;0;0;0
41.111.128.228;41.111.128.228;80;9419;3900;2507480;DZ;Algeria;Algiers;62;337;4;1;0;0;0
88.200.63.190;88.200.63.190;80;9449;3980;3197753;SI;Slovenia;Koper;26;193;4;1;0;0;0
45.221.73.70;45.221.73.70;52904;9470;5100;226074;UG;Uganda;;64;182;4;1;0;0;0
203.143.28.161;203.143.28.161;8080;9477;2020;1248991;LK;Sri Lanka;Colombo;22;57;1;1;0;0;0
186.103.130.91;186.103.130.91;8080;9503;4200;3886289;;;;104;282;1;1;0;0;0
181.65.186.226;181.65.186.226;8080;9503;4720;3944271;PE;Peru;"""Charcani Grande""";188;371;1;1;0;0;0
37.53.93.198;37.53.93.198;8080;9588;3280;690791;UA;Ukraine;;42;81;1;1;0;0;0
93.183.184.253;93.183.184.253;8080;9678;5100;727030;BG;Bulgaria;Smolyan;153;241;1;1;0;0;0
129.205.201.239;129.205.201.239;8080;9679;4060;933860;BW;Botswana;;140;408;1;1;0;0;0
80.87.213.111;80.87.213.111;8080;9877;5100;3057063;SK;Slovakia;Tvrdosin;457;948;1;1;0;0;0
41.222.2.202;41.222.2.202;8080;9882;3240;226074;UG;Uganda;;179;443;1;1;0;0;0
197.155.83.17;197.155.83.17;8080;9882;3000;934292;MU;Mauritius;;98;192;1;1;0;0;0
91.191.3.114;91.191.3.114;53281;9907;5100;3229999;BA;Bosnia and Herzegovina;;1088;2385;1;1;0;0;0
89.250.17.209;89.250.17.209;8080;9907;5100;1502026;RU;Russian Federation;Krasnoyarsk;1004;1871;1;1;0;0;0
216.126.82.39;216.126.82.39;8080;9918;4400;6127700;CA;Canada;Roseneath;440;622;1;1;0;0;0
41.65.89.61;41.65.89.61;8080;9967;4320;357994;EG;Egypt;;10;14;1;1;0;0;0
125.254.91.1;125.254.91.1;4145;9970;2740;6951335;;;;2095;617;4;0;0;1;0
46.227.162.98;46.227.162.98;51558;10001;2180;524901;RU;Russian Federation;Moscow;5956;1658;4;1;0;0;0
103.12.246.13;103.12.246.13;8080;10010;4360;1262253;;;;1481;4404;1;1;0;0;0
81.177.140.103;81.177.140.103;3128;10016;5100;524901;RU;Russian Federation;Moscow;226;260;4;0;1;0;0
91.230.11.164;91.230.11.164;8080;10017;3960;524901;RU;Russian Federation;Moscow;536;662;1;1;0;0;0
103.52.135.100;103.52.135.100;8080;10100;2540;1185162;BD;Bangladesh;Mymensingh;72;152;1;1;0;0;0
36.75.212.60;36.75.212.60;8080;10122;2940;1644099;ID;Indonesia;Gianyar;29;18;4;0;1;0;0
123.200.20.6;123.200.20.6;8080;10128;4480;1210997;BD;Bangladesh;;230;431;1;1;0;0;0
178.219.171.43;178.219.171.43;45637;10175;3760;693805;UA;Ukraine;Simferopol;4016;1349;4;1;0;0;0
139.59.59.63;139.59.59.63;8080;10199;2020;1277333;IN;India;Bengaluru;9365;181;4;1;0;0;0
201.33.234.9;201.33.234.9;3128;10209;3460;3469034;BR;Brazil;;32;136;1;1;0;0;0
36.67.23.117;36.67.23.117;8888;10230;3680;1643084;ID;Indonesia;;140;288;1;1;0;0;0
222.165.204.162;222.165.204.162;23500;10230;4480;1643084;ID;Indonesia;;49;155;4;1;0;0;0
179.108.169.71;179.108.169.71;8080;10266;3820;3456707;BR;Brazil;"""Morro da Fumaca""";250;379;4;1;0;0;0
187.53.61.50;187.53.61.50;80;10269;4600;3662762;BR;Brazil;"""Porto Velho""";429;45;4;1;0;0;0
46.4.96.137;46.4.96.137;8080;10279;5100;2921044;DE;Germany;;19209;212;4;1;0;0;0
143.0.178.142;143.0.178.142;35858;10339;1220;3404740;;;;2569;354;4;0;0;1;0
122.154.151.202;122.154.151.202;8080;10398;5100;1605651;TH;Thailand;;1035;1342;1;1;0;0;0
120.132.52.197;120.132.52.197;8888;10415;2940;1816670;CN;China;Beijing;465;9;4;1;0;0;0
157.230.162.226;157.230.162.226;8118;10435;1740;5393015;US;United States;"""Santa Clara""";84;374;4;1;0;0;0
120.132.52.14;120.132.52.14;8888;10436;3220;1816670;CN;China;Beijing;443;9;4;1;0;0;0
138.117.85.217;138.117.85.217;999;10437;3960;3672110;CO;Colombia;Pitalito;86;64;1;1;0;0;0
120.132.52.134;120.132.52.134;8888;10438;2560;1816670;CN;China;Beijing;393;8;4;1;0;0;0
106.75.140.189;106.75.140.189;8888;10439;1980;1796231;CN;China;;614;6;4;1;0;0;0
106.75.140.108;106.75.140.108;8888;10439;1140;1796231;CN;China;;329;5;4;1;0;0;0
190.25.189.178;190.25.189.178;8080;10440;1400;3686110;CO;Colombia;;2558;30;4;0;1;0;0
120.132.52.193;120.132.52.193;8888;10440;900;1816670;CN;China;Beijing;309;11;4;1;0;0;0
103.86.104.21;103.86.104.21;999;10452;5100;1277333;IN;India;Bengaluru;17;103;1;1;0;0;0
120.132.52.103;120.132.52.103;8888;10453;4000;1816670;CN;China;Beijing;612;9;4;1;0;0;0
120.132.53.14;120.132.53.14;8888;10457;880;1816670;CN;China;Beijing;275;11;4;1;0;0;0
106.75.140.151;106.75.140.151;8888;10458;4240;1796231;CN;China;;279;5;4;1;0;0;0
106.75.140.159;106.75.140.159;8888;10460;2180;1796231;CN;China;;350;5;4;1;0;0;0
180.150.191.250;180.150.191.250;8888;10461;1540;1816670;CN;China;Beijing;412;10;4;1;0;0;0
180.150.191.214;180.150.191.214;8888;10476;1940;1816670;CN;China;Beijing;446;10;4;1;0;0;0
120.132.52.222;120.132.52.222;8888;10477;1940;1816670;CN;China;Beijing;342;5;4;1;0;0;0
106.75.140.201;106.75.140.201;8888;10478;1100;1796231;CN;China;;619;6;4;1;0;0;0
106.75.140.113;106.75.140.113;8888;10478;2020;1796231;CN;China;;328;2;4;1;0;0;0
120.132.52.205;120.132.52.205;8888;10479;2220;1816670;CN;China;Beijing;182;5;4;1;0;0;0
189.10.3.186;189.10.3.186;3128;10481;1440;3662762;BR;Brazil;"""Porto Velho""";932;12;1;1;0;0;0
39.137.69.6;39.137.69.6;80;10483;4440;1814991;CN;China;;389;148;4;1;0;0;0
118.25.10.61;118.25.10.61;1080;10494;1600;2038349;CN;China;;230;35;4;1;0;0;0
120.132.52.9;120.132.52.9;8888;10498;1580;1816670;CN;China;Beijing;407;7;4;1;0;0;0
106.75.140.210;106.75.140.210;8888;10499;4060;1796231;CN;China;;646;4;4;1;0;0;0
180.150.191.154;180.150.191.154;8888;10499;1020;1816670;CN;China;Beijing;281;7;4;1;0;0;0
106.75.140.219;106.75.140.219;8888;10499;2080;1796231;CN;China;;250;3;4;1;0;0;0
120.132.52.202;120.132.52.202;8888;10499;3200;1816670;CN;China;Beijing;147;3;4;1;0;0;0
124.75.27.103;124.75.27.103;8080;10500;3900;1796231;CN;China;;25;6;3;1;0;0;0
106.75.140.146;106.75.140.146;8888;10501;3060;1796231;CN;China;;519;8;4;1;0;0;0
124.75.27.100;124.75.27.100;8080;10510;1840;1796231;CN;China;;18;9;3;1;0;0;0
80.106.247.145;80.106.247.145;53410;10520;1340;264371;GR;Greece;Athens;1206;1252;4;1;0;0;0
106.75.140.223;106.75.140.223;8888;10522;3400;1796231;CN;China;;378;10;4;1;0;0;0
106.75.140.55;106.75.140.55;8888;10524;1100;1796231;CN;China;;184;8;4;1;0;0;0
106.75.140.224;106.75.140.224;8888;10525;1060;1796231;CN;China;;411;3;4;1;0;0;0
200.89.178.210;200.89.178.210;80;10537;5100;3854895;AR;Argentina;"""Granadero Baigorria""";161;34;3;1;0;0;0
106.75.140.132;106.75.140.132;8888;10539;4720;1796231;CN;China;;470;4;4;1;0;0;0
120.132.52.187;120.132.52.187;8888;10542;2140;1816670;CN;China;Beijing;452;6;4;1;0;0;0
120.132.52.241;120.132.52.241;8888;10544;3120;1816670;CN;China;Beijing;395;3;4;1;0;0;0
106.75.140.76;106.75.140.76;8888;10544;3080;1796231;CN;China;;331;4;4;1;0;0;0
200.89.178.212;200.89.178.212;80;10546;1220;3841956;AR;Argentina;Paraná;209;12;3;1;0;0;0
91.236.7.126;91.236.7.126;3128;10556;4300;775183;PL;Poland;Brzesko;182;382;1;1;0;0;0
180.150.191.212;180.150.191.212;8888;10563;3140;1816670;CN;China;Beijing;324;9;4;1;0;0;0
120.132.53.32;120.132.53.32;8888;10563;2300;1816670;CN;China;Beijing;398;10;4;1;0;0;0
106.75.140.72;106.75.140.72;8888;10563;3340;1796231;CN;China;;521;1;4;1;0;0;0
120.132.52.22;120.132.52.22;8888;10565;2260;1816670;CN;China;Beijing;441;5;4;1;0;0;0
180.150.191.148;180.150.191.148;8888;10565;1600;1816670;CN;China;Beijing;438;3;4;1;0;0;0
118.27.31.50;118.27.31.50;3128;10568;4980;1852582;JP;Japan;Shibuya;1044;722;4;1;0;0;0
39.137.69.10;39.137.69.10;80;10568;4440;1814991;CN;China;;357;146;4;1;0;0;0
133.167.96.61;133.167.96.61;3128;10568;4640;1861060;JP;Japan;;187;223;1;1;0;0;0
138.197.145.103;138.197.145.103;3128;10574;1800;6167865;CA;Canada;Toronto;12692;236;4;1;0;0;0
133.167.42.44;133.167.42.44;3128;10574;2000;1861060;JP;Japan;;268;271;1;1;0;0;0
114.29.238.1;114.29.238.1;8080;10579;4580;1254348;IN;India;Tirupur;33;118;1;1;0;0;0
106.75.140.47;106.75.140.47;8888;10583;4340;1796231;CN;China;;596;7;4;1;0;0;0
106.75.140.186;106.75.140.186;8888;10583;4500;1796231;CN;China;;512;1;4;1;0;0;0
120.132.52.143;120.132.52.143;8888;10583;2920;1816670;CN;China;Beijing;270;4;4;1;0;0;0
120.132.53.29;120.132.53.29;8888;10584;3500;1816670;CN;China;Beijing;256;7;4;1;0;0;0
119.147.137.79;119.147.137.79;8008;10586;2060;1809935;CN;China;;939;167;4;1;0;0;0
168.149.131.172;168.149.131.172;8080;10591;1660;1853909;JP;Japan;Osaka;236;2;4;0;1;0;0
106.75.140.98;106.75.140.98;8888;10602;5100;1796231;CN;China;;415;4;4;1;0;0;0
39.106.223.134;39.106.223.134;80;10614;2880;1808926;CN;China;Hangzhou;920;57;4;1;0;0;0
202.141.227.18;202.141.227.18;8080;10620;2640;1174872;PK;Pakistan;Karachi;83;139;1;1;0;0;0
106.75.140.124;106.75.140.124;8888;10628;2100;1796231;CN;China;;355;2;4;1;0;0;0
106.75.140.204;106.75.140.204;8888;10629;2240;1796231;CN;China;;552;7;4;1;0;0;0
106.75.140.118;106.75.140.118;8888;10629;1080;1796231;CN;China;;206;7;4;1;0;0;0
180.150.191.198;180.150.191.198;8888;10629;1900;1816670;CN;China;Beijing;381;7;4;1;0;0;0
62.201.228.138;62.201.228.138;8080;10640;5100;99237;IQ;Iraq;;227;283;1;1;0;0;0
1.20.99.122;1.20.99.122;8080;10642;5100;1605651;TH;Thailand;;1959;1767;1;1;0;0;0
95.0.194.6;95.0.194.6;9090;10643;5100;745044;TR;Turkey;Istanbul;112;393;1;1;0;0;0
120.132.52.250;120.132.52.250;8888;10645;2440;1816670;CN;China;Beijing;633;5;4;1;0;0;0
103.75.27.74;103.75.27.74;8080;10646;2900;1642911;ID;Indonesia;Jakarta;768;795;1;1;0;0;0
180.150.191.217;180.150.191.217;8888;10646;900;1816670;CN;China;Beijing;330;7;4;1;0;0;0
103.233.154.58;103.233.154.58;8080;10646;3860;1643084;ID;Indonesia;;70;148;1;1;0;0;0
106.75.140.54;106.75.140.54;8888;10649;4320;1796231;CN;China;;386;11;4;1;0;0;0
120.132.52.180;120.132.52.180;8888;10649;920;1816670;CN;China;Beijing;254;5;4;1;0;0;0
120.132.52.81;120.132.52.81;8888;10650;900;1816670;CN;China;Beijing;574;10;4;1;0;0;0
180.150.191.227;180.150.191.227;8888;10650;1000;1816670;CN;China;Beijing;247;8;4;1;0;0;0
119.28.133.52;119.28.133.52;7070;10651;1820;1816670;CN;China;Beijing;6254;46;4;0;1;0;0
120.77.253.219;120.77.253.219;80;10657;1160;1808926;CN;China;Hangzhou;342;116;4;1;0;0;0
117.127.16.207;117.127.16.207;8080;10659;3700;1814991;CN;China;;79;23;4;1;0;0;0
175.184.249.107;175.184.249.107;33314;10665;4080;1650527;ID;Indonesia;Balikpapan;21;82;4;1;0;0;0
120.132.52.142;120.132.52.142;8888;10668;5100;1816670;CN;China;Beijing;254;3;4;1;0;0;0
120.132.52.155;120.132.52.155;8888;10669;860;1816670;CN;China;Beijing;270;4;4;1;0;0;0
106.75.140.190;106.75.140.190;8888;10670;3320;1796231;CN;China;;706;3;4;1;0;0;0
120.132.52.146;120.132.52.146;8888;10670;3460;1816670;CN;China;Beijing;333;6;4;1;0;0;0
120.132.52.80;120.132.52.80;8888;10671;3740;1816670;CN;China;Beijing;592;10;4;1;0;0;0
120.132.52.90;120.132.52.90;8888;10672;1940;1816670;CN;China;Beijing;222;5;4;1;0;0;0
180.150.191.239;180.150.191.239;8888;10673;980;1816670;CN;China;Beijing;323;6;4;1;0;0;0
106.75.140.196;106.75.140.196;8888;10691;3080;1796231;CN;China;;186;5;4;1;0;0;0
106.75.140.107;106.75.140.107;8888;10691;1080;1796231;CN;China;;338;2;4;1;0;0;0
106.75.140.50;106.75.140.50;8888;10692;1120;1796231;CN;China;;709;4;4;1;0;0;0
106.75.140.152;106.75.140.152;8888;10693;2900;1796231;CN;China;;653;9;4;1;0;0;0
106.75.140.49;106.75.140.49;8888;10694;1060;1796231;CN;China;;451;2;4;1;0;0;0
